row_id,task_en,tugas,tugas_raw,task_en_raw,jatuh_tempo_hari,ada_tenggat,tenggat_hari,durasi_jam,durasi_menit,tingkat_kepentingan_1_10,notes_en,catatan,quality_flag,label_review_needed,source_group_id,data_source,source_dataset,source_row_id,upstream_match,label_provenance,license,created_at
dur_0535,prepare full slide deck for BEM program evaluation report,siapkan slide lengkap untuk laporan evaluasi program BEM,siapkan slide lengkap untuk laporan evaluasi program BEM,prepare full slide deck for BEM program evaluation report,5.0,1,5.0,5.0,300.0,7,,,,0,grp_c7e66764f7,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0536,write annual report for RISTEK division,tulis laporan tahunan untuk divisi RISTEK,tulis laporan tahunan untuk divisi RISTEK,write annual report for RISTEK division,6.0,1,6.0,6.0,360.0,7,,,durasi>300menit,0,grp_745e0b57e3,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0537,compile and write IKM UI activity report,susun dan tulis laporan kegiatan IKM UI,susun dan tulis laporan kegiatan IKM UI,compile and write IKM UI activity report,5.0,1,5.0,4.0,240.0,6,,,,0,grp_53d7bdd53b,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0538,write grant proposal for research funding,tulis proposal hibah pendanaan riset,tulis proposal hibah pendanaan riset,write grant proposal for research funding,20.0,1,20.0,9.0,540.0,9,,,durasi>300menit,0,grp_1c92a0345f,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0539,revise grant proposal budget justification section,revisi bagian justifikasi anggaran proposal hibah,revisi bagian justifikasi anggaran proposal hibah,revise grant proposal budget justification section,5.0,1,5.0,3.0,180.0,8,,,,0,grp_4f0ce2a3f2,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0540,build and document machine learning pipeline for thesis experiments,bangun dan dokumentasikan pipeline machine learning untuk eksperimen skripsi,bangun dan dokumentasikan pipeline machine learning untuk eksperimen skripsi,build and document machine learning pipeline for thesis experiments,10.0,1,10.0,10.0,600.0,9,LSTM training pipeline,pipeline training LSTM,durasi>300menit,0,grp_b08257e25d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0541,run and analyze full experiment batch for thesis results chapter,jalankan dan analisis seluruh batch eksperimen untuk bab hasil skripsi,jalankan dan analisis seluruh batch eksperimen untuk bab hasil skripsi,run and analyze full experiment batch for thesis results chapter,7.0,1,7.0,8.0,480.0,9,,,durasi>300menit,0,grp_d5c8f5ae18,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0542,write statistical analysis section of thesis,tulis bagian analisis statistik skripsi,tulis bagian analisis statistik skripsi,write statistical analysis section of thesis,6.0,1,6.0,5.0,300.0,8,,,,0,grp_39c3ed2231,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0543,create all figures and tables for thesis results chapter,buat semua gambar dan tabel untuk bab hasil skripsi,buat semua gambar dan tabel untuk bab hasil skripsi,create all figures and tables for thesis results chapter,4.0,1,4.0,4.0,240.0,8,,,,0,grp_c15a8423cb,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0544,translate thesis abstract to english,terjemahkan abstrak skripsi ke bahasa inggris,terjemahkan abstrak skripsi ke bahasa inggris,translate thesis abstract to english,3.0,1,3.0,1.5,90.0,7,,,,0,grp_7c39c44b8d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0545,compile complete bibliography for thesis using reference manager,susun daftar pustaka lengkap skripsi menggunakan reference manager,susun daftar pustaka lengkap skripsi menggunakan reference manager,compile complete bibliography for thesis using reference manager,4.0,1,4.0,3.0,180.0,7,over 80 references,lebih dari 80 referensi,,0,grp_3c5f41babb,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0546,write acknowledgements and preface for thesis,tulis kata pengantar dan ucapan terima kasih skripsi,tulis kata pengantar dan ucapan terima kasih skripsi,write acknowledgements and preface for thesis,5.0,1,5.0,1.0,60.0,4,,,,0,grp_96ca629fb9,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0547,prepare thesis revision summary for examiners,siapkan ringkasan revisi skripsi untuk penguji,siapkan ringkasan revisi skripsi untuk penguji,prepare thesis revision summary for examiners,3.0,1,3.0,2.0,120.0,8,,,,0,grp_2f8b912134,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0548,finalize and submit thesis binding copy,selesaikan dan kumpulkan salinan skripsi untuk dijilid,selesaikan dan kumpulkan salinan skripsi untuk dijilid,finalize and submit thesis binding copy,2.0,1,2.0,2.0,120.0,9,,,,0,grp_4d819d9343,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
